"Id","Emp_contract"
5150,"COND.1.6"
5166,"COND.1.5"
5167,"COND.1.6"
5168,"COND.1.6"
5176,"COND.1.6"
5181,"COND.1.6"
5186,"COND.1.6"
5189,"COND.1.6"
5198,"COND.1.6"
5199,"COND.1.6"
5209,"COND.1.6"
5217,"COND.1.5"
5220,"COND.1.3"
5222,"COND.1.6"
5226,"COND.1.6"
5232,"COND.1.6"
5236,"COND.1.6"
5241,"COND.1.1"
5244,"COND.1.6"
5247,"COND.2.1"
5249,"COND.1.6"
5251,"COND.1.6"
5252,"COND.2.2"
5258,"COND.1.6"
5263,"COND.1.6"
5266,"COND.1.6"
5268,"COND.1.3"
5270,"COND.1.6"
5272,"COND.1.6"
5275,"COND.1.6"
5276,"COND.2.2"
5279,"COND.1.5"
5280,"COND.1.6"
5282,"COND.1.6"
5287,"COND.1.5"
5289,"COND.1.6"
5305,"COND.1.6"
5317,"COND.1.6"
5321,"COND.1.6"
5323,"COND.1.6"
5326,"COND.1.3"
5329,"COND.1.6"
5331,"COND.1.5"
5337,"COND.1.6"
5340,"COND.1.6"
5345,"COND.1.5"
5352,"COND.1.6"
5355,"COND.2.1"
5358,"COND.1.6"
5359,"COND.1.6"
5361,"COND.1.2"
5362,"COND.1.6"
5367,"COND.1.5"
5370,"COND.1.6"
5372,"COND.1.6"
5373,"COND.1.6"
5375,"COND.1.5"
5379,"COND.1.6"
5380,"COND.2.2"
5383,"COND.2.2"
5387,"COND.1.5"
5391,"COND.1.1"
5392,"COND.1.6"
5403,"COND.1.6"
5404,"COND.1.6"
5410,"COND.1.6"
5413,"COND.1.6"
5414,"COND.1.6"
5417,"COND.1.6"
5420,"COND.1.6"
5432,"COND.1.6"
5436,"COND.1.1"
5440,"COND.1.6"
5450,"COND.1.6"
5459,"COND.1.3"
5471,"COND.1.6"
5474,"COND.1.5"
5477,"COND.1.6"
5479,"COND.1.6"
5480,"COND.2.1"
5485,"COND.1.5"
5489,"COND.1.6"
5491,"COND.1.6"
5496,"COND.1.6"
5497,"COND.1.6"
5499,"COND.2.1"
5510,"COND.1.6"
5511,"COND.1.6"
5512,"COND.2.1"
5513,"COND.1.6"
5516,"COND.1.5"
5524,"COND.1.6"
5537,"COND.1.5"
5538,"COND.1.6"
5542,"COND.1.6"
5547,"COND.1.6"
5556,"COND.1.6"
5563,"COND.1.6"
5575,"COND.1.6"
5578,"COND.1.6"
5579,"COND.1.6"
5589,"COND.1.6"
5592,"COND.1.6"
5594,"COND.1.6"
5600,"COND.2.2"
5615,"COND.1.6"
5616,"COND.1.6"
5617,"COND.2.1"
5625,"COND.2.2"
5627,"COND.1.6"
5630,"COND.2.1"
5631,"COND.1.6"
5640,"COND.1.6"
5643,"COND.1.6"
5644,"COND.1.6"
5649,"COND.1.6"
5651,"COND.2.1"
5653,"COND.1.5"
5656,"COND.1.6"
5659,"COND.1.6"
5660,"COND.1.6"
5665,"COND.2.1"
5670,"COND.1.5"
5673,"COND.2.2"
5676,"COND.1.6"
5677,"COND.1.1"
5681,"COND.2.1"
5683,"COND.2.2"
5684,"COND.1.6"
5685,"COND.1.6"
5690,"COND.1.5"
5691,"COND.1.6"
5697,"COND.1.6"
5698,"COND.1.6"
5699,"COND.1.6"
5701,"COND.2.2"
5702,"COND.2.1"
5711,"COND.1.6"
5714,"COND.2.2"
5716,"COND.1.6"
5719,"COND.2.1"
5723,"COND.1.6"
5737,"COND.1.6"
5740,"COND.2.2"
5743,"COND.1.6"
5744,"COND.1.6"
5747,"COND.1.6"
5762,"COND.1.6"
5764,"COND.1.6"
5777,"COND.1.5"
5786,"COND.1.6"
5790,"COND.2.1"
5791,"COND.1.6"
5794,"COND.1.5"
5796,"COND.1.6"
5801,"COND.1.6"
5802,"COND.1.6"
5808,"COND.1.6"
5809,"COND.1.6"
5820,"COND.1.6"
5827,"COND.1.6"
5828,"COND.1.1"
5832,"COND.1.6"
5835,"COND.1.1"
5836,"COND.1.6"
5837,"COND.1.5"
5839,"COND.1.6"
5845,"COND.1.5"
5847,"COND.1.6"
5854,"COND.1.5"
5855,"COND.1.6"
5863,"COND.1.6"
5864,"COND.1.6"
5867,"COND.1.1"
5872,"COND.1.2"
5873,"COND.1.2"
5875,"COND.1.6"
5877,"COND.2.1"
5882,"COND.1.6"
5883,"COND.1.5"
5885,"COND.1.6"
5887,"COND.1.6"
5888,"COND.1.6"
5896,"COND.2.2"
5898,"COND.1.5"
5906,"COND.1.6"
5910,"COND.1.6"
5912,"COND.1.6"
5918,"COND.1.1"
5922,"COND.1.6"
5923,"COND.1.6"
5930,"COND.1.3"
5933,"COND.1.5"
5937,"COND.1.3"
5939,"COND.1.5"
5941,"COND.1.6"
5946,"COND.2.1"
5948,"COND.1.6"
5956,"COND.2.2"
5957,"COND.1.6"
5959,"COND.1.6"
5963,"COND.1.1"
5965,"COND.1.6"
5971,"COND.1.6"
5974,"COND.2.1"
5977,"COND.2.2"
5979,"COND.1.6"
5985,"COND.1.6"
5989,"COND.1.6"
5992,"COND.1.5"
5993,"COND.1.6"
5994,"COND.1.6"
5998,"COND.1.6"
5999,"COND.1.6"
6000,"COND.2.1"
6003,"COND.1.5"
6006,"COND.1.6"
6012,"COND.1.5"
6019,"COND.1.6"
6022,"COND.1.6"
6026,"COND.2.1"
6033,"COND.1.6"
6038,"COND.1.6"
6039,"COND.1.6"
6040,"COND.1.6"
6041,"COND.1.3"
6045,"COND.1.6"
6053,"COND.1.6"
6054,"COND.1.6"
6058,"COND.1.6"
6059,"COND.1.6"
6067,"COND.1.6"
6072,"COND.1.6"
6073,"COND.1.6"
6075,"COND.1.6"
6078,"COND.1.6"
6079,"COND.1.6"
6080,"COND.1.6"
6081,"COND.1.5"
6089,"COND.1.2"
6096,"COND.1.6"
6112,"COND.1.5"
6121,"COND.2.1"
6123,"COND.2.1"
6125,"COND.1.6"
6126,"COND.1.6"
6128,"COND.1.6"
6129,"COND.1.6"
6140,"COND.1.6"
6150,"COND.1.6"
6151,"COND.1.6"
6152,"COND.1.6"
6154,"COND.2.1"
6155,"COND.1.6"
6164,"COND.2.2"
6167,"COND.1.6"
6171,"COND.1.6"
6179,"COND.1.6"
6180,"COND.1.6"
6186,"COND.1.6"
6188,"COND.2.1"
6189,"COND.1.6"
6191,"COND.1.6"
6193,"COND.1.6"
6194,"COND.1.1"
6198,"COND.1.6"
6204,"COND.2.1"
6218,"COND.1.6"
6219,"COND.1.6"
6221,"COND.1.6"
6223,"COND.1.6"
6228,"COND.1.6"
6233,"COND.2.1"
6242,"COND.1.5"
6253,"COND.1.6"
6258,"COND.1.6"
6261,"COND.1.6"
6266,"COND.1.6"
6267,"COND.1.3"
6269,"COND.1.6"
6281,"COND.1.6"
6283,"COND.1.1"
6288,"COND.1.6"
6289,"COND.1.6"
6291,"COND.1.6"
6294,"COND.1.6"
6295,"COND.1.6"
6299,"COND.1.6"
6301,"COND.2.1"
6302,"COND.2.1"
6304,"COND.1.6"
6308,"COND.2.1"
6312,"COND.1.6"
6315,"COND.1.6"
6323,"COND.1.6"
6324,"COND.2.2"
6326,"COND.1.6"
6338,"COND.2.1"
6347,"COND.1.6"
6351,"COND.1.6"
6357,"COND.1.6"
6359,"COND.2.2"
6361,"COND.2.3"
6366,"COND.1.6"
6370,"COND.1.6"
6373,"COND.1.6"
6374,"COND.1.6"
6375,"COND.1.6"
6377,"COND.1.6"
6378,"COND.1.6"
6382,"COND.1.6"
6389,"COND.1.6"
6393,"COND.1.6"
6396,"COND.1.6"
6401,"COND.1.6"
6404,"COND.2.2"
6407,"COND.1.6"
6413,"COND.1.5"
6418,"COND.1.6"
6426,"COND.1.6"
6428,"COND.2.2"
6430,"COND.1.6"
6433,"COND.1.6"
6443,"COND.1.5"
6448,"COND.2.1"
6449,"COND.1.6"
6451,"COND.1.6"
6478,"COND.1.6"
6481,"COND.1.6"
6486,"COND.1.6"
6488,"COND.1.6"
6489,"COND.1.6"
6490,"COND.2.1"
6492,"COND.1.6"
6495,"COND.1.3"
6500,"COND.2.1"
6504,"COND.1.6"
6517,"COND.1.6"
6525,"COND.1.6"
6529,"COND.1.6"
6531,"COND.1.6"
6536,"COND.2.1"
6543,"COND.1.6"
6547,"COND.2.2"
6550,"COND.1.6"
6553,"COND.1.6"
6555,"COND.1.6"
6556,"COND.1.6"
6564,"COND.1.6"
6565,"COND.1.5"
6571,"COND.1.5"
6577,"COND.1.6"
6579,"COND.2.1"
6585,"COND.1.6"
6587,"COND.1.1"
6589,"COND.1.6"
6595,"COND.1.2"
6597,"COND.1.6"
6603,"COND.1.6"
6604,"COND.2.2"
6607,"COND.2.2"
6611,"COND.1.6"
6627,"COND.1.6"
6628,"COND.1.6"
6629,"COND.1.6"
6631,"COND.1.2"
6636,"COND.1.6"
6638,"COND.2.1"
6639,"COND.1.6"
6640,"COND.1.3"
6646,"COND.1.1"
6655,"COND.1.6"
6658,"COND.1.6"
6660,"COND.1.6"
6661,"COND.2.2"
6664,"COND.1.6"
6666,"COND.1.5"
6675,"COND.1.1"
6677,"COND.1.6"
6678,"COND.1.6"
6679,"COND.1.6"
6681,"COND.1.6"
6691,"COND.1.2"
6693,"COND.1.6"
6694,"COND.1.6"
6698,"COND.1.6"
6699,"COND.1.6"
6700,"COND.1.6"
6705,"COND.1.6"
6709,"COND.2.1"
6711,"COND.1.6"
6712,"COND.2.1"
6718,"COND.1.6"
6719,"COND.1.5"
6720,"COND.1.1"
6722,"COND.1.6"
6727,"COND.1.6"
6728,"COND.1.6"
6734,"COND.1.6"
6737,"COND.1.6"
6744,"COND.1.6"
6745,"COND.1.6"
6748,"COND.1.6"
6751,"COND.1.6"
6767,"COND.2.1"
6769,"COND.2.2"
6770,"COND.1.5"
6775,"COND.1.6"
6776,"COND.1.6"
6777,"COND.1.6"
6778,"COND.2.1"
6780,"COND.1.6"
6785,"COND.2.2"
6787,"COND.1.2"
6789,"COND.1.6"
6790,"COND.1.6"
6792,"COND.1.6"
6795,"COND.1.6"
6796,"COND.1.6"
6801,"COND.1.6"
6811,"COND.1.6"
6815,"COND.1.6"
6817,"COND.1.6"
6827,"COND.1.6"
6828,"COND.1.5"
6830,"COND.1.6"
6847,"COND.1.6"
6857,"COND.1.6"
6863,"COND.1.6"
6874,"COND.1.6"
6881,"COND.2.2"
6883,"COND.1.6"
6890,"COND.1.6"
6896,"COND.1.6"
6898,"COND.1.5"
6899,"COND.1.6"
6906,"COND.1.6"
6910,"COND.1.5"
6915,"COND.1.6"
6918,"COND.1.6"
6919,"COND.1.6"
6922,"COND.1.6"
6925,"COND.1.6"
6931,"COND.1.6"
6934,"COND.1.6"
6940,"COND.2.1"
6941,"COND.1.6"
6948,"COND.2.2"
6949,"COND.2.1"
6954,"COND.2.1"
6957,"COND.1.5"
6959,"COND.2.1"
6962,"COND.1.6"
6965,"COND.1.6"
6974,"COND.1.6"
6978,"COND.1.6"
6981,"COND.1.6"
6987,"COND.1.3"
6988,"COND.2.1"
6990,"COND.2.2"
6993,"COND.1.6"
6994,"COND.1.6"
6996,"COND.1.6"
7005,"COND.1.5"
7010,"COND.1.6"
7011,"COND.1.6"
7014,"COND.1.6"
7016,"COND.1.5"
7038,"COND.1.6"
7040,"COND.1.6"
7054,"COND.1.5"
7060,"COND.2.1"
7063,"COND.2.1"
7070,"COND.1.6"
7077,"COND.1.6"
7078,"COND.1.6"
7097,"COND.2.1"
7104,"COND.1.6"
7114,"COND.1.6"
7115,"COND.1.6"
7118,"COND.1.6"
7119,"COND.1.6"
7123,"COND.1.6"
7129,"COND.1.6"
7132,"COND.2.1"
7135,"COND.1.6"
7144,"COND.1.6"
7149,"COND.1.5"
7163,"COND.1.6"
7167,"COND.1.6"
7168,"COND.1.5"
7172,"COND.1.5"
7174,"COND.1.5"
7178,"COND.1.5"
7179,"COND.1.6"
7181,"COND.1.6"
7188,"COND.1.6"
7192,"COND.1.6"
7193,"COND.1.6"
7197,"COND.1.6"
7204,"COND.1.1"
7205,"COND.1.6"
7209,"COND.1.6"
7213,"COND.1.6"
7217,"COND.1.6"
7220,"COND.1.6"
7224,"COND.1.6"
7226,"COND.1.6"
7233,"COND.1.6"
7240,"COND.1.6"
7241,"COND.2.2"
7246,"COND.2.1"
7247,"COND.1.6"
7248,"COND.1.6"
7249,"COND.1.5"
7252,"COND.1.6"
7260,"COND.1.1"
7263,"COND.2.1"
7264,"COND.1.6"
7265,"COND.2.1"
7269,"COND.1.6"
7271,"COND.1.6"
7273,"COND.1.6"
7274,"COND.1.6"
7280,"COND.2.2"
7283,"COND.1.6"
7285,"COND.1.6"
7287,"COND.1.5"
7291,"COND.1.6"
7292,"COND.1.6"
7297,"COND.1.6"
7298,"COND.1.6"
7300,"COND.1.6"
7301,"COND.1.6"
7302,"COND.1.6"
7307,"COND.1.6"
7308,"COND.1.6"
7317,"COND.1.6"
7318,"COND.2.1"
7320,"COND.2.1"
7322,"COND.2.1"
7328,"COND.2.1"
7335,"COND.1.6"
7340,"COND.1.6"
7341,"COND.1.6"
7343,"COND.1.6"
7350,"COND.2.1"
7352,"COND.1.6"
7375,"COND.1.6"
7377,"COND.1.6"
7385,"COND.1.6"
7387,"COND.1.6"
7398,"COND.1.6"
7407,"COND.1.6"
7408,"COND.1.6"
7413,"COND.2.1"
7422,"COND.2.1"
7426,"COND.2.1"
7428,"COND.1.6"
7429,"COND.1.6"
7433,"COND.1.6"
7434,"COND.1.6"
7435,"COND.1.6"
7438,"COND.1.2"
7439,"COND.1.6"
7452,"COND.1.6"
7454,"COND.1.5"
7458,"COND.1.6"
7461,"COND.1.4"
7463,"COND.1.6"
7464,"COND.1.6"
7466,"COND.1.6"
7469,"COND.1.5"
7470,"COND.1.6"
7474,"COND.1.6"
7475,"COND.1.6"
7482,"COND.1.6"
7486,"COND.2.2"
7489,"COND.1.6"
7491,"COND.2.2"
7493,"COND.1.6"
7494,"COND.2.2"
7495,"COND.1.6"
7498,"COND.2.1"
7499,"COND.1.6"
7500,"COND.2.1"
7503,"COND.1.6"
7505,"COND.1.6"
7513,"COND.1.6"
7515,"COND.1.6"
7519,"COND.1.6"
7520,"COND.1.6"
7522,"COND.1.6"
7523,"COND.1.6"
7524,"COND.1.6"
7529,"COND.1.6"
7531,"COND.1.6"
7532,"COND.1.5"
7537,"COND.1.6"
7539,"COND.2.1"
7545,"COND.1.6"
7548,"COND.1.6"
7553,"COND.1.6"
7556,"COND.1.6"
7558,"COND.1.6"
7565,"COND.1.6"
7570,"COND.1.6"
7578,"COND.1.6"
7594,"COND.1.6"
7604,"COND.1.6"
7606,"COND.1.6"
7615,"COND.1.6"
7617,"COND.2.2"
7619,"COND.1.2"
7622,"COND.1.6"
7629,"COND.1.6"
7630,"COND.1.6"
7634,"COND.1.6"
7636,"COND.1.6"
7640,"COND.1.6"
7641,"COND.1.6"
7645,"COND.1.6"
7647,"COND.2.1"
7651,"COND.1.6"
7653,"COND.2.1"
7660,"COND.1.6"
7662,"COND.1.6"
7663,"COND.2.2"
7670,"COND.1.6"
7672,"COND.1.6"
7676,"COND.1.6"
7677,"COND.1.6"
7680,"COND.1.6"
7682,"COND.1.6"
7686,"COND.1.6"
7688,"COND.1.5"
7705,"COND.2.2"
7709,"COND.1.6"
7713,"COND.1.6"
7715,"COND.1.6"
7724,"COND.1.6"
7725,"COND.1.5"
7727,"COND.1.6"
7729,"COND.1.6"
7731,"COND.1.5"
7737,"COND.1.2"
7742,"COND.2.1"
7757,"COND.2.2"
7762,"COND.1.6"
7778,"COND.1.6"
7780,"COND.1.6"
7794,"COND.1.6"
7795,"COND.1.5"
7796,"COND.1.6"
7797,"COND.1.6"
7798,"COND.1.6"
7800,"COND.1.6"
7812,"COND.1.6"
7813,"COND.1.6"
7819,"COND.1.6"
7823,"COND.2.1"
7824,"COND.1.6"
7827,"COND.1.6"
7829,"COND.1.6"
7831,"COND.2.2"
7832,"COND.1.6"
7835,"COND.1.6"
7836,"COND.1.6"
7838,"COND.1.6"
7845,"COND.1.6"
7846,"COND.1.6"
7850,"COND.1.6"
7852,"COND.1.6"
7857,"COND.1.6"
7860,"COND.1.6"
7865,"COND.1.6"
7866,"COND.1.6"
7890,"COND.2.1"
7899,"COND.1.6"
7900,"COND.1.6"
7907,"COND.1.6"
7908,"COND.1.4"
7909,"COND.1.6"
7912,"COND.2.1"
7918,"COND.1.2"
7921,"COND.1.6"
7935,"COND.1.6"
7936,"COND.1.6"
7939,"COND.1.6"
7940,"COND.1.5"
7949,"COND.1.6"
7952,"COND.1.5"
7955,"COND.1.6"
7961,"COND.1.6"
7973,"COND.1.6"
7980,"COND.1.6"
7989,"COND.1.6"
8001,"COND.1.6"
8005,"COND.1.6"
8008,"COND.1.6"
8009,"COND.1.6"
8013,"COND.1.6"
8015,"COND.1.6"
8020,"COND.1.6"
8023,"COND.1.5"
8026,"COND.1.6"
8038,"COND.1.2"
8040,"COND.1.6"
8043,"COND.1.6"
8044,"COND.1.5"
8045,"COND.2.3"
8046,"COND.2.1"
8047,"COND.2.1"
8051,"COND.1.6"
8055,"COND.2.2"
8056,"COND.1.6"
8059,"COND.1.6"
8061,"COND.1.6"
8071,"COND.1.6"
8079,"COND.1.6"
8082,"COND.1.5"
8086,"COND.1.6"
8089,"COND.1.6"
8090,"COND.2.1"
8092,"COND.2.2"
8093,"COND.2.2"
8097,"COND.2.1"
8098,"COND.1.1"
8100,"COND.1.6"
8105,"COND.1.6"
8106,"COND.1.6"
8108,"COND.1.6"
8111,"COND.1.6"
8133,"COND.1.6"
8134,"COND.1.6"
8135,"COND.1.6"
8143,"COND.1.6"
8146,"COND.1.6"
8147,"COND.2.1"
8151,"COND.1.6"
8163,"COND.1.6"
8172,"COND.1.5"
8177,"COND.1.6"
8185,"COND.1.5"
8187,"COND.1.6"
8189,"COND.1.6"
8191,"COND.1.6"
8193,"COND.1.6"
8194,"COND.1.6"
8202,"COND.1.6"
8203,"COND.1.5"
8210,"COND.1.6"
8223,"COND.1.1"
8230,"COND.1.6"
8236,"COND.1.6"
8238,"COND.2.1"
8239,"COND.1.6"
8254,"COND.1.6"
8256,"COND.1.6"
8259,"COND.1.5"
8261,"COND.1.6"
8263,"COND.2.1"
8270,"COND.1.6"
8281,"COND.2.1"
8287,"COND.1.4"
8295,"COND.1.6"
8297,"COND.1.6"
8298,"COND.1.6"
8302,"COND.2.2"
8303,"COND.1.6"
8307,"COND.1.1"
8328,"COND.1.6"
8332,"COND.1.6"
8333,"COND.1.6"
8355,"COND.1.6"
8356,"COND.1.6"
8363,"COND.1.6"
8366,"COND.1.6"
8367,"COND.1.6"
8371,"COND.1.6"
8372,"COND.1.6"
8384,"COND.1.6"
8398,"COND.1.6"
8404,"COND.1.6"
8409,"COND.1.5"
8410,"COND.1.6"
8416,"COND.1.6"
8417,"COND.1.5"
8419,"COND.1.6"
8420,"COND.1.6"
8425,"COND.2.1"
8428,"COND.2.1"
8433,"COND.1.1"
8444,"COND.1.6"
8452,"COND.1.6"
8454,"COND.1.2"
8458,"COND.1.6"
8460,"COND.2.1"
8464,"COND.1.6"
8465,"COND.1.6"
8466,"COND.1.6"
8467,"COND.1.6"
8468,"COND.1.6"
8469,"COND.1.6"
8470,"COND.1.6"
8471,"COND.2.2"
8479,"COND.1.6"
8480,"COND.2.1"
8487,"COND.1.6"
8489,"COND.2.2"
8495,"COND.1.6"
8508,"COND.1.6"
8511,"COND.2.1"
8512,"COND.1.6"
8513,"COND.1.6"
8515,"COND.1.6"
8521,"COND.1.6"
8524,"COND.1.6"
8531,"COND.1.5"
8534,"COND.1.5"
8539,"COND.1.6"
8541,"COND.1.6"
8546,"COND.1.6"
8549,"COND.1.6"
8550,"COND.2.1"
8559,"COND.1.6"
8563,"COND.2.1"
8564,"COND.1.6"
8572,"COND.1.6"
8578,"COND.1.6"
8582,"COND.1.6"
8583,"COND.1.6"
8587,"COND.1.6"
8588,"COND.1.6"
8593,"COND.2.1"
8597,"COND.2.1"
8600,"COND.1.6"
8607,"COND.1.6"
8616,"COND.1.6"
8617,"COND.1.6"
8619,"COND.1.6"
8621,"COND.1.5"
8624,"COND.1.6"
8627,"COND.1.1"
8628,"COND.1.6"
8633,"COND.1.6"
8639,"COND.1.5"
8646,"COND.2.2"
8653,"COND.1.6"
8654,"COND.1.6"
8656,"COND.1.6"
8658,"COND.1.6"
8666,"COND.1.6"
8672,"COND.1.6"
8673,"COND.1.6"
8674,"COND.1.6"
8676,"COND.1.6"
8684,"COND.1.5"
8689,"COND.1.6"
8699,"COND.1.6"
8703,"COND.1.6"
8707,"COND.2.1"
8710,"COND.2.2"
8717,"COND.1.6"
8727,"COND.1.6"
8728,"COND.1.6"
8729,"COND.1.6"
8732,"COND.1.5"
8740,"COND.1.6"
8741,"COND.2.1"
8742,"COND.1.6"
8745,"COND.1.6"
8747,"COND.1.2"
8748,"COND.1.6"
8749,"COND.1.6"
8753,"COND.1.6"
8755,"COND.1.6"
8758,"COND.1.6"
8763,"COND.2.1"
8766,"COND.2.1"
8769,"COND.1.6"
8771,"COND.1.6"
8772,"COND.1.6"
8773,"COND.1.6"
8778,"COND.1.6"
8782,"COND.2.1"
8784,"COND.1.6"
8787,"COND.1.6"
8788,"COND.1.6"
8811,"COND.1.6"
8820,"COND.1.6"
8823,"COND.1.5"
8824,"COND.1.6"
8830,"COND.1.6"
8835,"COND.1.6"
8838,"COND.1.6"
8839,"COND.1.6"
8841,"COND.1.5"
8843,"COND.1.1"
8846,"COND.1.6"
8849,"COND.1.3"
8850,"COND.1.5"
8852,"COND.1.5"
8857,"COND.1.6"
8858,"COND.1.6"
8860,"COND.1.6"
8865,"COND.1.6"
8866,"COND.1.6"
8879,"COND.1.6"
8881,"COND.1.1"
8888,"COND.2.2"
8895,"COND.1.6"
8897,"COND.1.6"
8898,"COND.1.6"
8900,"COND.2.1"
8906,"COND.1.6"
8910,"COND.1.6"
8913,"COND.1.6"
8915,"COND.1.6"
8916,"COND.1.6"
8923,"COND.1.5"
8924,"COND.1.6"
8925,"COND.1.6"
8927,"COND.1.6"
8937,"COND.2.2"
8943,"COND.1.6"
8947,"COND.1.1"
8948,"COND.1.6"
8950,"COND.1.6"
8956,"COND.1.6"
8960,"COND.1.6"
8965,"COND.2.1"
8966,"COND.1.5"
8970,"COND.1.6"
8977,"COND.1.6"
8982,"COND.1.5"
8990,"COND.1.6"
8996,"COND.2.2"
9000,"COND.1.6"
9001,"COND.1.6"
9008,"COND.1.6"
9010,"COND.1.6"
9017,"COND.1.6"
9018,"COND.1.6"
9025,"COND.2.1"
9042,"COND.1.5"
9043,"COND.1.6"
9047,"COND.1.6"
9061,"COND.1.6"
9064,"COND.1.6"
9066,"COND.1.1"
9075,"COND.1.6"
9082,"COND.1.4"
9097,"COND.2.1"
9101,"COND.1.6"
9106,"COND.1.6"
9111,"COND.1.1"
9118,"COND.1.6"
9120,"COND.1.6"
9121,"COND.1.6"
9123,"COND.2.1"
9126,"COND.2.1"
9128,"COND.1.6"
9133,"COND.1.5"
9135,"COND.1.6"
9140,"COND.1.6"
9142,"COND.2.1"
9143,"COND.1.6"
9144,"COND.1.6"
9151,"COND.1.6"
9159,"COND.2.1"
9168,"COND.1.6"
9170,"COND.1.6"
9182,"COND.1.6"
9183,"COND.1.6"
9187,"COND.1.6"
9189,"COND.1.6"
9191,"COND.1.6"
9201,"COND.1.6"
9209,"COND.1.5"
9215,"COND.1.5"
9218,"COND.1.6"
9220,"COND.1.6"
9225,"COND.1.6"
9226,"COND.1.6"
9230,"COND.1.6"
9231,"COND.1.6"
9241,"COND.1.6"
9243,"COND.1.6"
9245,"COND.1.6"
9246,"COND.1.6"
9256,"COND.1.6"
9257,"COND.1.6"
9258,"COND.1.6"
9262,"COND.1.6"
9264,"COND.1.6"
9266,"COND.1.6"
9272,"COND.1.6"
9273,"COND.1.6"
9275,"COND.2.1"
9276,"COND.1.6"
9282,"COND.1.6"
9288,"COND.1.6"
9290,"COND.1.6"
9293,"COND.1.6"
9298,"COND.1.6"
9299,"COND.1.6"
9305,"COND.1.5"
9310,"COND.1.6"
9313,"COND.1.6"
9317,"COND.1.6"
9319,"COND.1.6"
9322,"COND.1.6"
9326,"COND.1.6"
9328,"COND.1.6"
9329,"COND.1.6"
9332,"COND.1.6"
9336,"COND.1.6"
9337,"COND.1.5"
9342,"COND.1.5"
9345,"COND.1.6"
9347,"COND.1.6"
9352,"COND.1.6"
9353,"COND.1.6"
9356,"COND.2.2"
9368,"COND.1.5"
9369,"COND.2.2"
9370,"COND.1.6"
9372,"COND.1.6"
9382,"COND.1.6"
9384,"COND.1.6"
9385,"COND.1.6"
9387,"COND.1.6"
9388,"COND.1.6"
9389,"COND.1.6"
9390,"COND.1.6"
9396,"COND.1.6"
9419,"COND.1.6"
9421,"COND.1.6"
9429,"COND.1.6"
9431,"COND.1.6"
9432,"COND.1.6"
9444,"COND.1.6"
9446,"COND.1.5"
9447,"COND.1.6"
9448,"COND.1.6"
9460,"COND.1.6"
9465,"COND.1.6"
9467,"COND.1.6"
9471,"COND.1.6"
9474,"COND.1.6"
9481,"COND.2.2"
9486,"COND.1.6"
9487,"COND.1.6"
9492,"COND.1.5"
9496,"COND.1.6"
9505,"COND.1.6"
9511,"COND.1.6"
9512,"COND.1.2"
9514,"COND.1.6"
9516,"COND.1.5"
9517,"COND.2.2"
9519,"COND.1.6"
9521,"COND.1.6"
9523,"COND.1.6"
9528,"COND.1.6"
9529,"COND.1.6"
9545,"COND.1.6"
9558,"COND.2.1"
9572,"COND.2.2"
9577,"COND.1.6"
9591,"COND.1.5"
9596,"COND.2.2"
9597,"COND.1.6"
9601,"COND.1.6"
9605,"COND.1.6"
9610,"COND.1.6"
9617,"COND.1.3"
9619,"COND.1.1"
9623,"COND.1.6"
9625,"COND.1.6"
9634,"COND.1.5"
9638,"COND.1.6"
9640,"COND.1.6"
9642,"COND.1.6"
9644,"COND.1.6"
9646,"COND.1.6"
9647,"COND.1.1"
9654,"COND.1.1"
9659,"COND.1.5"
9661,"COND.1.6"
9663,"COND.1.6"
9667,"COND.1.6"
9668,"COND.1.6"
9669,"COND.1.5"
9671,"COND.1.6"
9676,"COND.1.5"
9678,"COND.1.6"
9681,"COND.1.6"
9685,"COND.2.1"
9692,"COND.1.6"
9693,"COND.1.6"
9698,"COND.1.6"
9701,"COND.1.6"
9703,"COND.1.6"
9704,"COND.1.6"
9709,"COND.1.6"
9712,"COND.1.6"
9713,"COND.1.6"
9721,"COND.1.6"
9732,"COND.1.6"
9742,"COND.1.6"
9750,"COND.1.6"
9753,"COND.1.6"
9760,"COND.1.6"
9762,"COND.1.6"
9767,"COND.1.6"
9770,"COND.1.6"
9776,"COND.1.6"
9782,"COND.1.6"
9783,"COND.1.6"
9787,"COND.1.6"
9804,"COND.1.6"
9809,"COND.1.2"
9813,"COND.1.6"
9817,"COND.1.6"
9821,"COND.1.6"
9829,"COND.1.6"
9839,"COND.1.6"
9841,"COND.1.6"
9842,"COND.2.2"
9849,"COND.2.2"
9852,"COND.1.5"
9857,"COND.1.5"
9859,"COND.1.6"
9863,"COND.1.6"
9865,"COND.1.6"
9867,"COND.1.6"
9869,"COND.1.6"
9870,"COND.1.6"
9872,"COND.1.6"
9874,"COND.1.6"
9895,"COND.1.6"
9901,"COND.1.6"
9903,"COND.1.6"
9906,"COND.2.1"
9909,"COND.1.6"
9914,"COND.1.6"
9919,"COND.1.6"
9920,"COND.1.3"
9924,"COND.1.6"
9925,"COND.1.6"
9927,"COND.1.5"
9931,"COND.1.6"
9934,"COND.2.2"
9949,"COND.1.6"
9950,"COND.1.5"
9956,"COND.2.1"
9959,"COND.1.6"
9961,"COND.1.5"
9967,"COND.2.3"
9968,"COND.1.6"
9972,"COND.1.6"
9976,"COND.1.5"
9985,"COND.1.5"
