"Id","insee_code","is_student","OCCUPATION_42","ACTIVITY_TYPE","AGE_2019","household","Highest_degree","sex","target"
540,"01259",FALSE,"csp_5_4","TYPE1|1",55,"TYPMR3-2","edu.1.3","Female","B"
541,"01262",TRUE,"csp_8_4","TYPE2|2",24,"TYPMR4-1","edu.1.6","Female","B"
542,"01262",FALSE,"csp_5_2","TYPE1|1",24,"TYPMR4-1","edu.1.7","Male","G"
545,"01262",FALSE,"csp_7_1","TYPE2|1",83,"TYPMR4-4","edu.1.1","Male","B"
546,"01262",FALSE,"csp_7_5","TYPE2|1",86,"TYPMR4-4","edu.1.1","Female","B"
549,"01262",FALSE,"csp_6_4","TYPE1|1",46,"TYPMR4-1","edu.1","Male","G"
550,"01262",FALSE,"csp_7_8","TYPE2|1",68,"TYPMR4-4","edu.1.3","Male","B"
552,"01262",FALSE,"csp_7_8","TYPE2|1",67,"TYPMR4-4","edu.1.3","Female","B"
553,"01262",FALSE,"csp_6_8","TYPE1|1",36,"TYPMR4-2","edu.1.3","Male","G"
555,"01263",TRUE,"csp_8_4","TYPE2|2",19,"TYPMR4-1","edu.1.2","Male","B"
557,"01263",TRUE,"csp_8_4","TYPE2|2",18,"TYPMR4-2","edu.2","Female","B"
559,"01263",FALSE,"csp_8_5","TYPE2|5",39,"TYPMR4-4","edu.1.5","Female","B"
560,"01265",FALSE,"csp_7_5","TYPE2|1",64,"TYPMR4-3","edu.1.4","Male","B"
561,"01265",FALSE,"csp_8_5","TYPE2|4",61,"TYPMR1-2","edu.1.3","Female","B"
562,"01265",FALSE,"csp_7_1","TYPE2|1",72,"TYPMR1-1","edu.1.1","Male","B"
564,"01265",FALSE,"csp_2_2","TYPE1|1",54,"TYPMR4-1","edu.1.8","Female","G"
565,"01265",FALSE,"csp_5_6","TYPE1|1",21,"TYPMR4-1","edu.1","Female","G"
568,"01266",TRUE,"csp_8_4","TYPE2|2",15,"TYPMR3-2","edu.3","Male","B"
569,"01269",FALSE,"csp_7_7","TYPE2|1",89,"TYPMR1-2","edu.2","Female","B"
572,"01269",FALSE,"csp_5_6","TYPE1|1",45,"TYPMR4-1","edu.1.6","Female","G"
573,"01272",FALSE,"csp_6_7","TYPE1|1",47,"TYPMR4-1","edu.1.4","Male","G"
575,"01273",FALSE,"csp_4_8","TYPE1|2",59,"TYPMR4-4","edu.1.5","Female","B"
578,"01274",FALSE,"csp_8_1","TYPE1|2",21,"TYPMR4-4","edu.3","Male","G"
585,"01281",FALSE,"csp_3_7","TYPE1|1",39,"TYPMR4-1","edu.1.5","Male","G"
587,"01281",FALSE,"csp_4_6","TYPE1|1",44,"TYPMR4-1","edu.1.4","Female","B"
589,"01281",FALSE,"csp_4_2","TYPE1|1",49,"TYPMR1-1","edu.1.7","Male","B"
592,"01281",FALSE,"csp_7_5","TYPE2|1",79,"TYPMR4-4","edu.1.1","Female","B"
596,"01283",FALSE,"csp_4_6","TYPE1|1",46,"TYPMR4-1","edu.1.6","Female","B"
599,"01283",TRUE,"csp_8_4","TYPE2|2",19,"TYPMR4-1","edu.1.3","Male","B"
600,"01283",FALSE,"csp_6_3","TYPE1|1",34,"TYPMR2-0","edu.1.3","Male","B"
601,"01283",FALSE,"csp_4_5","TYPE1|1",56,"TYPMR1-1","edu.1.7","Male","B"
602,"01283",FALSE,"csp_7_8","TYPE2|1",71,"TYPMR4-4","edu.1.4","Male","B"
607,"01283",FALSE,"csp_8_5","TYPE2|5",49,"TYPMR4-4","edu.1.2","Male","B"
608,"01283",FALSE,"csp_7_1","TYPE2|1",85,"TYPMR4-4","edu.2","Female","B"
611,"01283",FALSE,"csp_7_4","TYPE2|1",93,"TYPMR4-4","edu.1.1","Female","B"
612,"01283",FALSE,"csp_6_7","TYPE1|2",56,"TYPMR4-3","edu.1.4","Male","B"
616,"01283",FALSE,"csp_6_8","TYPE1|1",22,"TYPMR4-1","edu.1.3","Male","G"
618,"01283",FALSE,"csp_7_8","TYPE2|1",62,"TYPMR4-4","edu.2","Male","B"
619,"01283",FALSE,"csp_6_8","TYPE1|1",64,"TYPMR1-2","edu.2","Female","B"
620,"01283",FALSE,"csp_7_7","TYPE2|1",63,"TYPMR4-3","edu.1.2","Male","B"
622,"01283",FALSE,"csp_6_3","TYPE1|1",29,"TYPMR4-2","edu.2","Male","G"
624,"01283",TRUE,"csp_8_4","TYPE2|2",18,"TYPMR4-1","edu.1.2","Female","B"
628,"01283",FALSE,"csp_7_2","TYPE2|1",70,"TYPMR4-3","edu.1.3","Male","B"
635,"01284",TRUE,"csp_8_5","TYPE2|2",15,"TYPMR4-1","edu.3","Male","B"
639,"01285",TRUE,"csp_8_4","TYPE2|2",22,"TYPMR4-1","edu.1.3","Male","B"
640,"01285",FALSE,"csp_7_7","TYPE2|1",73,"TYPMR1-2","edu.1.1","Female","G"
642,"01285",FALSE,"csp_7_8","TYPE2|1",79,"TYPMR4-4","edu.3","Male","B"
652,"01289",FALSE,"csp_7_4","TYPE2|1",91,"TYPMR3-1","edu.1.4","Male","B"
653,"01289",FALSE,"csp_3_5","TYPE1|1",57,"TYPMR4-1","edu.1.6","Female","G"
663,"01290",FALSE,"csp_7_7","TYPE2|1",84,"TYPMR1-2","edu.1.7","Female","G"
664,"01296",TRUE,"csp_8_4","TYPE2|2",22,"TYPMR4-1","edu.1.3","Male","B"
665,"01299",FALSE,"csp_4_3","TYPE1|1",30,"TYPMR4-1","edu.1.6","Female","G"
668,"01301",FALSE,"csp_7_5","TYPE2|1",71,"TYPMR1-2","edu.1.1","Female","G"
669,"01301",TRUE,"csp_8_4","TYPE2|2",20,"TYPMR2-0","edu.1.4","Male","B"
670,"01301",FALSE,"csp_5_6","TYPE1|1",51,"TYPMR4-1","edu.1.2","Female","G"
671,"01303",FALSE,"csp_8_6","TYPE2|4",68,"TYPMR4-4","edu.1.3","Female","B"
674,"01304",FALSE,"csp_7_5","TYPE2|1",69,"TYPMR4-4","edu.1.4","Female","B"
675,"01305",FALSE,"csp_4_3","TYPE1|1",20,"TYPMR3-2","edu.1.2","Female","B"
676,"01305",FALSE,"csp_6_2","TYPE1|1",53,"TYPMR4-1","edu.1.3","Male","B"
677,"01305",FALSE,"csp_6_2","TYPE1|1",40,"TYPMR4-2","edu.1.2","Male","G"
679,"01306",FALSE,"csp_3_8","TYPE1|1",23,"TYPMR3-2","edu.1.8","Male","B"
680,"01307",FALSE,"csp_6_2","TYPE1|1",57,"TYPMR4-1","edu.1.3","Female","G"
684,"01313",FALSE,"csp_6_2","TYPE1|1",39,"TYPMR1-1","edu.1.3","Male","G"
685,"01313",FALSE,"csp_2_2","TYPE1|1",48,"TYPMR4-1","edu.1.3","Male","G"
687,"01313",FALSE,"csp_4_7","TYPE1|1",57,"TYPMR4-3","edu.1.2","Female","B"
688,"01313",FALSE,"csp_5_5","TYPE1|1",56,"TYPMR4-1","edu.1.3","Female","B"
690,"01313",FALSE,"csp_4_5","TYPE1|1",49,"TYPMR4-1","edu.1.6","Male","G"
691,"01313",FALSE,"csp_7_7","TYPE2|1",99,"TYPMR1-2","edu.1","Female","G"
692,"01313",FALSE,"csp_2_2","TYPE1|1",39,"TYPMR4-3","edu.3","Female","G"
693,"01314",FALSE,"csp_8_5","TYPE2|5",24,"TYPMR3-2","edu.2","Female","G"
698,"01320",FALSE,"csp_3_8","TYPE1|1",43,"TYPMR1-2","edu.1.4","Female","G"
700,"01320",FALSE,"csp_7_8","TYPE2|1",78,"TYPMR4-4","edu.1.3","Male","B"
701,"01320",FALSE,"csp_7_5","TYPE2|1",72,"TYPMR4-4","edu.1.4","Female","B"
702,"01321",FALSE,"csp_5_6","TYPE1|1",60,"TYPMR4-3","edu.1.3","Female","G"
704,"01322",TRUE,"csp_8_4","TYPE2|2",22,"TYPMR4-2","edu.1.4","Male","B"
707,"01322",TRUE,"csp_8_4","TYPE2|2",16,"TYPMR3-1","edu.3","Female","B"
708,"01322",FALSE,"csp_5_2","TYPE1|1",52,"TYPMR3-2","edu.1.3","Female","G"
711,"01322",FALSE,"csp_5_6","TYPE1|1",29,"TYPMR4-1","edu.1.3","Female","G"
719,"01332",FALSE,"csp_5_4","TYPE1|1",29,"TYPMR4-1","edu.1.7","Male","G"
720,"01333",FALSE,"csp_4_7","TYPE1|1",24,"TYPMR4-1","edu.1.6","Male","G"
723,"01334",FALSE,"csp_7_4","TYPE2|1",80,"TYPMR1-1","edu.1.3","Male","B"
724,"01336",TRUE,"csp_8_4","TYPE2|2",20,"TYPMR2-0","edu.1.4","Male","B"
726,"01337",FALSE,"csp_4_3","TYPE1|1",33,"TYPMR1-2","edu.1.8","Female","G"
727,"01337",FALSE,"csp_7_7","TYPE2|1",73,"TYPMR1-2","edu.1.1","Female","G"
729,"01337",FALSE,"csp_4_2","TYPE1|1",54,"TYPMR4-3","edu.1.7","Female","B"
733,"01339",TRUE,"csp_8_5","TYPE2|2",16,"TYPMR4-1","edu.3","Male","B"
735,"01339",FALSE,"csp_6_4","TYPE1|1",27,"TYPMR1-1","edu.1.3","Male","G"
737,"01339",FALSE,"csp_6_5","TYPE1|1",58,"TYPMR4-1","edu.1.7","Male","G"
739,"01343",FALSE,"csp_4_6","TYPE1|1",41,"TYPMR4-1","edu.1.6","Female","B"
741,"01343",FALSE,"csp_5_5","TYPE1|2",37,"TYPMR4-2","edu.1.4","Female","G"
742,"01343",FALSE,"csp_5_5","TYPE1|1",26,"TYPMR3-2","edu.1.7","Female","G"
743,"01344",FALSE,"csp_7_8","TYPE2|1",68,"TYPMR4-4","edu.1.3","Female","B"
744,"01344",TRUE,"csp_8_5","TYPE2|5",40,"TYPMR4-2","edu.1.7","Female","B"
745,"01344",FALSE,"csp_2_1","TYPE1|1",55,"TYPMR1-2","edu.1.5","Female","G"
746,"01344",FALSE,"csp_5_2","TYPE1|1",61,"TYPMR4-3","edu.1.3","Female","G"
747,"01344",FALSE,"csp_7_8","TYPE2|1",72,"TYPMR4-4","edu.1.3","Female","B"
750,"01344",FALSE,"csp_3_1","TYPE1|1",49,"TYPMR4-1","edu.1.6","Male","G"
751,"01344",FALSE,"csp_3_5","TYPE1|1",39,"TYPMR4-1","edu.1.6","Female","G"
753,"01345",FALSE,"csp_8_5","TYPE2|5",55,"TYPMR4-4","edu.1","Female","G"
755,"01345",TRUE,"csp_8_4","TYPE2|2",21,"TYPMR4-2","edu.1.4","Female","B"
759,"01347",TRUE,"csp_4_6","TYPE1|1",25,"TYPMR1-1","edu.1.7","Male","G"
764,"01348",FALSE,"csp_5_2","TYPE1|1",40,"TYPMR4-1","edu.1.6","Female","G"
765,"01348",FALSE,"csp_4_5","TYPE1|1",39,"TYPMR4-1","edu.1.7","Female","B"
766,"01349",FALSE,"csp_7_8","TYPE2|1",72,"TYPMR4-4","edu.1.3","Female","B"
769,"01349",FALSE,"csp_7_8","TYPE2|1",69,"TYPMR4-4","edu.1.6","Female","B"
770,"01350",FALSE,"csp_6_8","TYPE1|1",32,"TYPMR4-1","edu.1.3","Female","B"
771,"01350",FALSE,"csp_7_8","TYPE2|1",68,"TYPMR4-4","edu.1.3","Male","G"
774,"01350",FALSE,"csp_4_3","TYPE1|1",36,"TYPMR4-1","edu.1.7","Female","G"
782,"01354",FALSE,"csp_6_4","TYPE1|1",46,"TYPMR4-2","edu.1","Male","G"
783,"01354",FALSE,"csp_7_2","TYPE2|1",81,"TYPMR4-4","edu.1.8","Male","B"
784,"01354",FALSE,"csp_4_3","TYPE1|1",34,"TYPMR4-1","edu.1.7","Female","G"
786,"01354",FALSE,"csp_4_3","TYPE1|1",33,"TYPMR4-1","edu.1.7","Female","G"
792,"01359",FALSE,"csp_7_7","TYPE2|1",82,"TYPMR4-4","edu.1.6","Female","B"
793,"01359",FALSE,"csp_5_6","TYPE1|1",32,"TYPMR4-1","edu.1.5","Female","G"
794,"01360",FALSE,"csp_4_7","TYPE1|1",40,"TYPMR4-4","edu.1.6","Male","G"
796,"01360",TRUE,"csp_8_4","TYPE2|2",16,"TYPMR4-1","edu.1.2","Female","B"
797,"01363",TRUE,"csp_8_4","TYPE2|2",20,"TYPMR1-2","edu.1.3","Female","B"
799,"01363",FALSE,"csp_5_5","TYPE1|1",32,"TYPMR4-1","edu.1.3","Female","B"
800,"01363",FALSE,"csp_4_7","TYPE1|1",61,"TYPMR4-1","edu.1.3","Male","G"
801,"01365",FALSE,"csp_7_8","TYPE2|1",87,"TYPMR1-1","edu.1","Male","B"
804,"01366",FALSE,"csp_4_2","TYPE1|1",47,"TYPMR4-1","edu.1.6","Male","B"
805,"01366",FALSE,"csp_6_3","TYPE1|1",56,"TYPMR4-1","edu.3","Male","B"
806,"01366",TRUE,"csp_5_6","TYPE1|1",20,"TYPMR1-2","edu.1.5","Female","B"
809,"01368",FALSE,"csp_7_1","TYPE2|1",98,"TYPMR1-2","edu.2","Female","G"
812,"01371",FALSE,"csp_3_8","TYPE1|1",49,"TYPMR4-1","edu.1.7","Male","G"
813,"01371",FALSE,"csp_7_8","TYPE2|1",69,"TYPMR4-4","edu.1.7","Male","G"
814,"01371",FALSE,"csp_6_9","TYPE1|2",34,"TYPMR4-4","edu.1.6","Male","G"
815,"01372",FALSE,"csp_2_3","TYPE1|1",54,"TYPMR1-2","edu.1.7","Female","G"
818,"01374",FALSE,"csp_7_8","TYPE2|1",68,"TYPMR4-4","edu.2","Male","G"
819,"01374",TRUE,"csp_8_4","TYPE2|2",20,"TYPMR4-1","edu.1.4","Male","B"
823,"01378",TRUE,"csp_3_4","TYPE1|1",26,"TYPMR4-1","edu.1.8","Male","G"
826,"01378",FALSE,"csp_4_6","TYPE1|1",50,"TYPMR3-2","edu.1.8","Female","G"
831,"01383",FALSE,"csp_6_3","TYPE1|1",30,"TYPMR4-1","edu.1.5","Male","G"
835,"01384",FALSE,"csp_7_5","TYPE2|1",79,"TYPMR4-4","edu.1.1","Female","B"
838,"01384",FALSE,"csp_7_4","TYPE2|1",68,"TYPMR1-1","edu.1.3","Male","B"
839,"01385",FALSE,"csp_6_3","TYPE1|1",23,"TYPMR4-1","edu.1.3","Male","G"
842,"01386",FALSE,"csp_2_3","TYPE1|1",57,"TYPMR4-1","edu.1.5","Male","B"
843,"01386",FALSE,"csp_7_4","TYPE2|1",81,"TYPMR1-2","edu.1.4","Female","G"
845,"01387",FALSE,"csp_6_8","TYPE1|1",36,"TYPMR4-1","edu.1.3","Male","G"
849,"01390",TRUE,"csp_4_7","TYPE1|1",22,"TYPMR3-2","edu.1.5","Female","B"
850,"01392",FALSE,"csp_8_5","TYPE2|4",63,"TYPMR4-4","edu.1.2","Female","B"
855,"01397",FALSE,"csp_7_5","TYPE2|1",66,"TYPMR4-4","edu.1.6","Male","B"
857,"01398",FALSE,"csp_8_5","TYPE2|5",59,"TYPMR4-3","edu.2","Male","B"
858,"01399",FALSE,"csp_5_6","TYPE1|1",39,"TYPMR4-2","edu.1.7","Male","G"
859,"01399",FALSE,"csp_7_7","TYPE2|1",70,"TYPMR1-2","edu.2","Female","G"
860,"01399",FALSE,"csp_7_7","TYPE2|1",64,"TYPMR4-4","edu.1.3","Female","B"
861,"01399",FALSE,"csp_5_2","TYPE1|1",26,"TYPMR3-2","edu.1.2","Female","G"
863,"01401",FALSE,"csp_7_8","TYPE2|1",74,"TYPMR2-0","edu.1.1","Male","B"
864,"01401",FALSE,"csp_7_8","TYPE2|1",75,"TYPMR4-4","edu.1.1","Female","B"
865,"01401",TRUE,"csp_8_5","TYPE2|2",15,"TYPMR3-2","edu.3","Female","B"
866,"01401",TRUE,"csp_8_4","TYPE2|2",16,"TYPMR4-1","edu.1.2","Female","B"
867,"01401",FALSE,"csp_7_7","TYPE2|1",67,"TYPMR1-2","edu.1.3","Female","G"
871,"01405",FALSE,"csp_7_5","TYPE2|1",67,"TYPMR4-4","edu.1.4","Male","G"
872,"01405",FALSE,"csp_2_2","TYPE1|1",52,"TYPMR3-1","edu.1.3","Male","G"
873,"01405",FALSE,"csp_4_6","TYPE1|1",28,"TYPMR4-4","edu.1.8","Male","G"
874,"01407",FALSE,"csp_6_3","TYPE1|1",36,"TYPMR4-1","edu.2","Male","B"
875,"01408",FALSE,"csp_7_5","TYPE2|1",62,"TYPMR4-3","edu.1.3","Male","B"
878,"01416",FALSE,"csp_4_2","TYPE1|1",29,"TYPMR4-2","edu.1.3","Female","G"
879,"01418",FALSE,"csp_5_2","TYPE1|1",46,"TYPMR4-1","edu.1.7","Female","G"
881,"01419",FALSE,"csp_7_7","TYPE2|1",72,"TYPMR1-2","edu.1.5","Female","B"
883,"01420",FALSE,"csp_4_2","TYPE1|1",70,"TYPMR1-2","edu.1.3","Female","G"
884,"01420",FALSE,"csp_7_8","TYPE2|1",89,"TYPMR4-4","edu.1.3","Male","B"
885,"01420",FALSE,"csp_3_8","TYPE1|1",46,"TYPMR4-1","edu.1.7","Male","B"
887,"01422",FALSE,"csp_5_5","TYPE1|1",30,"TYPMR3-2","edu.1.5","Female","G"
888,"01422",FALSE,"csp_7_8","TYPE2|1",74,"TYPMR4-4","edu.1.5","Female","B"
889,"01422",FALSE,"csp_7_8","TYPE2|1",77,"TYPMR4-4","edu.1.3","Male","B"
890,"01422",FALSE,"csp_7_7","TYPE2|1",70,"TYPMR4-4","edu.1.1","Female","B"
891,"01422",FALSE,"csp_5_6","TYPE1|1",60,"TYPMR4-1","edu.1.3","Male","G"
892,"01422",FALSE,"csp_4_3","TYPE1|1",47,"TYPMR4-1","edu.1.7","Female","G"
893,"01423",FALSE,"csp_4_7","TYPE1|1",61,"TYPMR4-2","edu.1.3","Male","G"
895,"01424",FALSE,"csp_5_2","TYPE1|1",31,"TYPMR2-0","edu.1.6","Male","G"
896,"01426",FALSE,"csp_4_2","TYPE1|1",22,"TYPMR3-2","edu.1.5","Male","G"
899,"01426",FALSE,"csp_7_5","TYPE2|1",72,"TYPMR4-4","edu.1.4","Female","B"
902,"01426",FALSE,"csp_5_4","TYPE1|1",57,"TYPMR4-1","edu.1.2","Female","G"
905,"01427",TRUE,"csp_8_4","TYPE2|2",19,"TYPMR4-1","edu.1.2","Male","B"
907,"01427",FALSE,"csp_7_8","TYPE2|1",69,"TYPMR4-4","edu.2","Female","B"
909,"01427",TRUE,"csp_8_4","TYPE2|2",18,"TYPMR4-2","edu.1.2","Male","B"
910,"01427",FALSE,"csp_7_8","TYPE2|1",78,"TYPMR4-4","edu.1.4","Male","B"
915,"01427",FALSE,"csp_6_8","TYPE1|1",54,"TYPMR4-1","edu.3","Female","B"
916,"01429",FALSE,"csp_3_7","TYPE1|1",40,"TYPMR4-1","edu.1.8","Male","G"
918,"01430",FALSE,"csp_5_2","TYPE1|1",55,"TYPMR4-1","edu.1.5","Female","B"
920,"01433",TRUE,"csp_8_4","TYPE2|2",21,"TYPMR4-3","edu.1.4","Male","B"
924,"01437",FALSE,"csp_6_9","TYPE1|1",45,"TYPMR4-1","edu.1.3","Male","G"
927,"01443",FALSE,"csp_8_5","TYPE2|5",53,"TYPMR2-0","edu.1.3","Male","G"
928,"01443",FALSE,"csp_5_6","TYPE1|1",39,"TYPMR4-1","edu.1.4","Male","G"
932,"01443",FALSE,"csp_8_5","TYPE2|4",21,"TYPMR4-2","edu.2","Female","B"
935,"01444",TRUE,"csp_8_5","TYPE2|2",15,"TYPMR4-1","edu.3","Male","B"
936,"01446",FALSE,"csp_8_5","TYPE2|5",34,"TYPMR4-2","edu.1.3","Female","G"
938,"01447",FALSE,"csp_6_8","TYPE1|1",38,"TYPMR4-1","edu.1.4","Male","G"
939,"01447",FALSE,"csp_8_5","TYPE2|5",48,"TYPMR4-4","edu.2","Male","G"
941,"01449",FALSE,"csp_7_4","TYPE2|1",77,"TYPMR4-4","edu.1.4","Male","B"
942,"01450",FALSE,"csp_2_1","TYPE1|1",29,"TYPMR4-1","edu.1.7","Male","G"
943,"01450",TRUE,"csp_5_2","TYPE1|1",27,"TYPMR4-1","edu.1.5","Female","G"
947,"01451",FALSE,"csp_7_7","TYPE2|1",90,"TYPMR3-2","edu.1.1","Female","B"
948,"01451",FALSE,"csp_3_8","TYPE1|1",58,"TYPMR4-1","edu.1.5","Male","B"
949,"01451",FALSE,"csp_6_2","TYPE1|1",27,"TYPMR4-1","edu.1.3","Female","B"
952,"01451",FALSE,"csp_7_7","TYPE2|1",68,"TYPMR4-4","edu.1.3","Male","B"
958,"01454",FALSE,"csp_4_7","TYPE1|1",41,"TYPMR4-1","edu.1.7","Male","G"
960,"01457",FALSE,"csp_3_4","TYPE1|1",33,"TYPMR4-1","edu.1.6","Female","G"
961,"01457",FALSE,"csp_3_8","TYPE1|1",55,"TYPMR4-1","edu.1.8","Male","G"
966,"02003",FALSE,"csp_4_8","TYPE1|1",45,"TYPMR4-1","edu.1.4","Male","B"
969,"02013",TRUE,"csp_8_4","TYPE2|2",21,"TYPMR4-3","edu.1.3","Female","B"
970,"02014",FALSE,"csp_8_5","TYPE2|5",59,"TYPMR4-4","edu.3","Female","B"
972,"02018",TRUE,"csp_8_4","TYPE2|2",17,"TYPMR4-2","edu.1.4","Male","B"
973,"02018",FALSE,"csp_7_8","TYPE2|1",72,"TYPMR4-4","edu.3","Female","B"
975,"02019",FALSE,"csp_7_7","TYPE2|1",87,"TYPMR1-1","edu.1.1","Male","B"
979,"02023",FALSE,"csp_7_7","TYPE2|1",86,"TYPMR4-4","edu.2","Female","B"
980,"02025",TRUE,"csp_8_4","TYPE2|2",26,"TYPMR1-2","edu.1.7","Female","B"
981,"02028",FALSE,"csp_6_4","TYPE1|1",51,"TYPMR1-1","edu.1.3","Male","B"
982,"02028",FALSE,"csp_7_7","TYPE2|1",65,"TYPMR4-2","edu.1.3","Female","G"
983,"02028",FALSE,"csp_4_6","TYPE1|2",49,"TYPMR4-2","edu.1.2","Female","G"
984,"02028",FALSE,"csp_6_8","TYPE1|1",42,"TYPMR2-0","edu.1.3","Male","B"
986,"02030",FALSE,"csp_4_7","TYPE1|1",41,"TYPMR4-1","edu.1.5","Male","G"
987,"02031",FALSE,"csp_5_6","TYPE1|1",36,"TYPMR4-1","edu.1.5","Female","B"
990,"02037",FALSE,"csp_6_2","TYPE1|2",31,"TYPMR4-1","edu.1.5","Male","B"
995,"02042",FALSE,"csp_7_8","TYPE2|1",91,"TYPMR2-0","edu.1.1","Female","B"
996,"02046",FALSE,"csp_4_6","TYPE1|1",34,"TYPMR4-3","edu.1.6","Female","G"
997,"02049",FALSE,"csp_4_7","TYPE1|1",46,"TYPMR4-1","edu.1.7","Male","G"
1000,"02054",FALSE,"csp_7_7","TYPE2|1",87,"TYPMR1-1","edu.1.1","Male","B"
1004,"02058",FALSE,"csp_3_1","TYPE1|1",61,"TYPMR4-2","edu.1.8","Male","G"
1005,"02059",FALSE,"csp_6_4","TYPE1|1",34,"TYPMR4-2","edu.1.3","Male","B"
1006,"02059",FALSE,"csp_6_5","TYPE1|1",35,"TYPMR4-1","edu.1.6","Male","G"
1007,"02059",FALSE,"csp_6_8","TYPE1|1",54,"TYPMR4-1","edu.1.3","Male","B"
1008,"02060",FALSE,"csp_7_8","TYPE2|1",64,"TYPMR1-1","edu.1.3","Male","B"
1009,"02060",FALSE,"csp_4_6","TYPE1|1",46,"TYPMR4-1","edu.1.6","Male","G"
1010,"02061",TRUE,"csp_8_4","TYPE2|2",18,"TYPMR4-1","edu.3","Female","B"
1011,"02063",FALSE,"csp_7_5","TYPE2|1",63,"TYPMR4-3","edu.1.1","Male","B"
1016,"02064",TRUE,"csp_8_4","TYPE2|2",24,"TYPMR4-2","edu.1.6","Female","B"
1021,"02070",FALSE,"csp_5_6","TYPE1|1",61,"TYPMR1-2","edu.2","Female","G"
1023,"02077",TRUE,"csp_8_4","TYPE2|2",20,"TYPMR1-1","edu.1.4","Male","B"
1026,"02085",TRUE,"csp_8_4","TYPE2|2",19,"TYPMR2-0","edu.1","Male","B"
1027,"02086",FALSE,"csp_3_1","TYPE1|1",42,"TYPMR4-1","edu.1.9","Female","G"
1030,"02089",FALSE,"csp_5_2","TYPE1|1",54,"TYPMR4-4","edu.1.3","Female","G"
1033,"02093",FALSE,"csp_5_3","TYPE1|1",24,"TYPMR4-2","edu.1.5","Male","G"
1035,"02093",FALSE,"csp_8_5","TYPE2|5",25,"TYPMR3-2","edu.3","Female","G"
1036,"02095",FALSE,"csp_6_3","TYPE1|1",55,"TYPMR4-1","edu.1.1","Female","B"
1037,"02095",FALSE,"csp_2_2","TYPE1|1",61,"TYPMR4-3","edu.1.4","Female","G"
1038,"02095",FALSE,"csp_4_3","TYPE1|1",52,"TYPMR1-2","edu.1.7","Female","G"
1039,"02095",FALSE,"csp_5_4","TYPE1|1",49,"TYPMR4-3","edu.1.4","Female","B"
1041,"02095",TRUE,"csp_8_5","TYPE2|2",15,"TYPMR4-3","edu.3","Female","B"
1043,"02095",TRUE,"csp_8_4","TYPE2|2",22,"TYPMR1-2","edu.1.4","Female","B"
1044,"02095",FALSE,"csp_5_5","TYPE1|1",24,"TYPMR3-2","edu.1.4","Female","B"
1045,"02095",TRUE,"csp_8_4","TYPE2|2",23,"TYPMR2-0","edu.1.7","Male","B"
1048,"02103",TRUE,"csp_8_4","TYPE2|2",17,"TYPMR4-1","edu.1.2","Male","B"
1050,"02103",FALSE,"csp_3_7","TYPE1|1",42,"TYPMR4-1","edu.1.5","Male","B"
1052,"02106",FALSE,"csp_8_6","TYPE2|1",87,"TYPMR1-2","edu.1.2","Female","G"
1053,"02106",FALSE,"csp_6_7","TYPE1|2",54,"TYPMR4-4","edu.3","Male","B"
1056,"02110",FALSE,"csp_6_7","TYPE1|2",34,"TYPMR1-1","edu.3","Male","B"
1059,"02110",FALSE,"csp_4_7","TYPE1|1",25,"TYPMR4-1","edu.1.7","Male","G"
1060,"02110",FALSE,"csp_6_4","TYPE1|1",50,"TYPMR4-1","edu.1.2","Male","B"
1065,"02110",FALSE,"csp_6_3","TYPE1|1",33,"TYPMR4-1","edu.1.6","Male","G"
1066,"02114",FALSE,"csp_5_2","TYPE1|1",27,"TYPMR4-1","edu.1.3","Female","G"
1069,"02116",FALSE,"csp_5_2","TYPE1|1",45,"TYPMR4-1","edu.1.3","Female","B"
1071,"02124",TRUE,"csp_5_5","TYPE1|1",22,"TYPMR1-2","edu.1.6","Female","G"
1075,"02126",FALSE,"csp_7_8","TYPE2|1",81,"TYPMR1-1","edu.2","Male","B"
1076,"02128",FALSE,"csp_6_2","TYPE1|1",37,"TYPMR4-1","edu.1.3","Male","B"
1078,"02131",FALSE,"csp_5_2","TYPE1|1",56,"TYPMR4-2","edu.2","Male","G"
1083,"02136",FALSE,"csp_7_7","TYPE2|1",98,"TYPMR1-2","edu.1.7","Female","G"
1084,"02140",FALSE,"csp_7_4","TYPE2|1",73,"TYPMR1-2","edu.1.3","Female","G"
1087,"02141",FALSE,"csp_2_1","TYPE1|1",26,"TYPMR4-1","edu.1.3","Female","G"
1093,"02153",FALSE,"csp_7_5","TYPE2|1",81,"TYPMR4-4","edu.1.4","Male","B"
1095,"02153",FALSE,"csp_5_6","TYPE1|1",32,"TYPMR4-1","edu.1.3","Female","B"
1099,"02157",TRUE,"csp_8_4","TYPE2|2",16,"TYPMR4-1","edu.2","Female","B"
1101,"02160",FALSE,"csp_7_7","TYPE2|1",66,"TYPMR1-2","edu.1.2","Female","G"
1102,"02160",FALSE,"csp_7_7","TYPE2|1",80,"TYPMR4-4","edu.1.1","Female","B"
1104,"02163",TRUE,"csp_8_1","TYPE1|2",22,"TYPMR1-2","edu.1.2","Female","B"
1107,"02165",FALSE,"csp_6_3","TYPE1|2",35,"TYPMR3-1","edu.1.3","Male","B"
1108,"02165",FALSE,"csp_6_3","TYPE1|1",31,"TYPMR4-2","edu.1.5","Male","G"
