"Id","Club"
6132,"fede.105"
6140,"fede.106"
6145,"fede.105"
6148,"fede.102"
6150,"fede.106"
6151,"fede.102"
6152,"fede.102"
6154,"fede.110"
6155,"fede.122"
6171,"fede.111"
6191,"fede.242"
6194,"fede.501"
6201,"fede.408"
6217,"fede.111"
6225,"fede.218"
6240,"fede.102"
6242,"fede.103"
6243,"fede.102"
6244,"fede.113"
6248,"fede.113"
6253,"fede.113"
6258,"fede.118"
6259,"fede.101"
6261,"fede.106"
6262,"fede.118"
6264,"fede.102"
6266,"fede.108"
6267,"fede.108"
6268,"fede.102"
6269,"fede.105"
6270,"fede.110"
6273,"fede.101"
6277,"fede.113"
6280,"fede.106"
6281,"fede.113"
6283,"fede.110"
6286,"fede.110"
6288,"fede.105"
6289,"fede.108"
6291,"fede.105"
6292,"fede.113"
6294,"fede.103"
6295,"fede.113"
6299,"fede.102"
6300,"fede.101"
6301,"fede.118"
6302,"fede.113"
6303,"fede.101"
6304,"fede.103"
6308,"fede.113"
6312,"fede.122"
6315,"fede.122"
6316,"fede.127"
6320,"fede.604"
6323,"fede.105"
6324,"fede.122"
6348,"fede.133"
6359,"fede.111"
6360,"fede.221"
6404,"fede.221"
6428,"fede.408"
6433,"fede.221"
6443,"fede.113"
6451,"fede.117"
6462,"fede.121"
6463,"fede.121"
6465,"fede.101"
6469,"fede.101"
6490,"fede.209"
6495,"fede.111"
6504,"fede.122"
6509,"fede.112"
6511,"fede.112"
6512,"fede.101"
6514,"fede.108"
6516,"fede.103"
6517,"fede.110"
6522,"fede.112"
6525,"fede.106"
6526,"fede.101"
6528,"fede.114"
6529,"fede.106"
6531,"fede.106"
6532,"fede.101"
6534,"fede.101"
6536,"fede.122"
6540,"fede.114"
6543,"fede.103"
6544,"fede.101"
6545,"fede.105"
6547,"fede.108"
6549,"fede.108"
6550,"fede.108"
6551,"fede.102"
6552,"fede.102"
6553,"fede.122"
6555,"fede.122"
6556,"fede.106"
6558,"fede.103"
6559,"fede.102"
6562,"fede.114"
6564,"fede.108"
6565,"fede.106"
6566,"fede.102"
6567,"fede.110"
6570,"fede.122"
6571,"fede.110"
6577,"fede.110"
6578,"fede.110"
6579,"fede.110"
6580,"fede.102"
6583,"fede.102"
6585,"fede.102"
6586,"fede.114"
6587,"fede.102"
6598,"fede.266"
6609,"fede.202"
6618,"fede.402"
6629,"fede.204"
6636,"fede.111"
6639,"fede.111"
6646,"fede.132"
6652,"fede.248"
6658,"fede.121"
6675,"fede.133"
6691,"fede.133"
6721,"fede.123"
6722,"fede.133"
6727,"fede.111"
6745,"fede.242"
6751,"fede.401"
6765,"fede.604"
6775,"fede.133"
6776,"fede.413"
6777,"fede.242"
6781,"fede.111"
6790,"fede.245"
6808,"fede.605"
6813,"fede.111"
6819,"fede.105"
6838,"fede.115"
6848,"fede.401"
6862,"fede.245"
6863,"fede.111"
6871,"fede.242"
6877,"fede.111"
6881,"fede.213"
6888,"fede.242"
6893,"fede.109"
6895,"fede.213"
6896,"fede.242"
6898,"fede.123"
6899,"fede.133"
6906,"fede.111"
6917,"fede.402"
6919,"fede.117"
6920,"fede.105"
6922,"fede.113"
6927,"fede.101"
6931,"fede.201"
6934,"fede.113"
6940,"fede.113"
6941,"fede.204"
6944,"fede.101"
6949,"fede.213"
6965,"fede.408"
6974,"fede.213"
6981,"fede.213"
6986,"fede.106"
6987,"fede.102"
6988,"fede.106"
6990,"fede.102"
6993,"fede.106"
6994,"fede.115"
7038,"fede.102"
7040,"fede.118"
7041,"fede.119"
7044,"fede.102"
7054,"fede.102"
7055,"fede.106"
7059,"fede.109"
7060,"fede.118"
7061,"fede.102"
7063,"fede.118"
7070,"fede.106"
7071,"fede.119"
7076,"fede.106"
7077,"fede.118"
7078,"fede.102"
7079,"fede.102"
7086,"fede.119"
7092,"fede.111"
7106,"fede.111"
7114,"fede.243"
7119,"fede.213"
7120,"fede.245"
7132,"fede.213"
7133,"fede.111"
7153,"fede.109"
7156,"fede.403"
7168,"fede.403"
7183,"fede.105"
7191,"fede.103"
7192,"fede.117"
7194,"fede.119"
7197,"fede.111"
7204,"fede.102"
7205,"fede.106"
7209,"fede.102"
7210,"fede.106"
7211,"fede.103"
7213,"fede.102"
7214,"fede.137"
7216,"fede.103"
7217,"fede.138"
7219,"fede.112"
7220,"fede.102"
7221,"fede.118"
7222,"fede.103"
7224,"fede.138"
7226,"fede.137"
7231,"fede.102"
7232,"fede.102"
7233,"fede.112"
7236,"fede.112"
7237,"fede.103"
7239,"fede.107"
7240,"fede.138"
7241,"fede.138"
7243,"fede.107"
7244,"fede.103"
7245,"fede.112"
7246,"fede.107"
7247,"fede.137"
7248,"fede.137"
7249,"fede.137"
7251,"fede.138"
7252,"fede.138"
7255,"fede.101"
7257,"fede.101"
7259,"fede.103"
7260,"fede.131"
7261,"fede.103"
7262,"fede.112"
7263,"fede.103"
7264,"fede.106"
7265,"fede.137"
7268,"fede.138"
7269,"fede.103"
7271,"fede.112"
7272,"fede.102"
7273,"fede.137"
7274,"fede.112"
7275,"fede.101"
7280,"fede.138"
7283,"fede.138"
7285,"fede.138"
7287,"fede.112"
7289,"fede.118"
7291,"fede.112"
7292,"fede.138"
7293,"fede.131"
7294,"fede.118"
7295,"fede.103"
7297,"fede.106"
7298,"fede.138"
7300,"fede.106"
7301,"fede.137"
7302,"fede.137"
7303,"fede.138"
7307,"fede.138"
7308,"fede.112"
7312,"fede.102"
7313,"fede.103"
7314,"fede.102"
7317,"fede.106"
7318,"fede.103"
7320,"fede.106"
7322,"fede.107"
7323,"fede.101"
7324,"fede.138"
7325,"fede.107"
7328,"fede.106"
7333,"fede.103"
7334,"fede.102"
7335,"fede.138"
7337,"fede.103"
7340,"fede.137"
7341,"fede.138"
7343,"fede.112"
7345,"fede.107"
7347,"fede.106"
7348,"fede.103"
7350,"fede.112"
7351,"fede.103"
7352,"fede.138"
7353,"fede.101"
7354,"fede.137"
7359,"fede.103"
7360,"fede.107"
7365,"fede.118"
7368,"fede.101"
7371,"fede.137"
7372,"fede.101"
7375,"fede.138"
7376,"fede.103"
7377,"fede.112"
7378,"fede.118"
7379,"fede.107"
7381,"fede.118"
7385,"fede.137"
7386,"fede.103"
7387,"fede.137"
7391,"fede.118"
7393,"fede.102"
7395,"fede.118"
7396,"fede.106"
7398,"fede.106"
7400,"fede.102"
7401,"fede.107"
7404,"fede.102"
7407,"fede.138"
7408,"fede.137"
7410,"fede.107"
7411,"fede.101"
7413,"fede.138"
7416,"fede.103"
7422,"fede.131"
7425,"fede.106"
7426,"fede.102"
7428,"fede.137"
7429,"fede.103"
7431,"fede.101"
7433,"fede.112"
7434,"fede.138"
7435,"fede.138"
7438,"fede.103"
7439,"fede.137"
7441,"fede.103"
7444,"fede.102"
7447,"fede.101"
7452,"fede.110"
7453,"fede.102"
7454,"fede.108"
7458,"fede.110"
7463,"fede.106"
7464,"fede.113"
7466,"fede.110"
7467,"fede.101"
7468,"fede.108"
7469,"fede.111"
7470,"fede.110"
7471,"fede.113"
7474,"fede.106"
7475,"fede.113"
7489,"fede.102"
7491,"fede.102"
7493,"fede.102"
7494,"fede.102"
7495,"fede.102"
7497,"fede.102"
7498,"fede.102"
7499,"fede.107"
7500,"fede.102"
7503,"fede.102"
7505,"fede.107"
7506,"fede.107"
7510,"fede.102"
7513,"fede.105"
7514,"fede.102"
7515,"fede.105"
7518,"fede.101"
7519,"fede.105"
7520,"fede.108"
7521,"fede.101"
7522,"fede.108"
7523,"fede.108"
7524,"fede.108"
7526,"fede.107"
7527,"fede.101"
7529,"fede.105"
7531,"fede.105"
7532,"fede.105"
7535,"fede.107"
7537,"fede.108"
7539,"fede.102"
7540,"fede.102"
7545,"fede.102"
7548,"fede.105"
7549,"fede.101"
7551,"fede.108"
7552,"fede.101"
7553,"fede.102"
7555,"fede.108"
7556,"fede.108"
7557,"fede.101"
7558,"fede.102"
7561,"fede.108"
7562,"fede.106"
7565,"fede.110"
7566,"fede.113"
7568,"fede.117"
7570,"fede.113"
7571,"fede.112"
7576,"fede.117"
7578,"fede.107"
7583,"fede.242"
7587,"fede.113"
7588,"fede.107"
7590,"fede.107"
7594,"fede.113"
7597,"fede.117"
7598,"fede.102"
7601,"fede.102"
7604,"fede.108"
7605,"fede.108"
7606,"fede.117"
7609,"fede.117"
7613,"fede.117"
7614,"fede.107"
7615,"fede.108"
7617,"fede.102"
7619,"fede.106"
7621,"fede.102"
7622,"fede.107"
7623,"fede.113"
7626,"fede.117"
7628,"fede.112"
7629,"fede.107"
7630,"fede.108"
7632,"fede.113"
7634,"fede.107"
7635,"fede.113"
7636,"fede.107"
7640,"fede.101"
7641,"fede.101"
7647,"fede.107"
7651,"fede.101"
7653,"fede.107"
7656,"fede.107"
7658,"fede.102"
7659,"fede.101"
7660,"fede.101"
7662,"fede.102"
7663,"fede.106"
7681,"fede.101"
7682,"fede.108"
7686,"fede.108"
7688,"fede.108"
7691,"fede.102"
7702,"fede.102"
7704,"fede.107"
7705,"fede.106"
7709,"fede.110"
7711,"fede.103"
7712,"fede.102"
7713,"fede.110"
7714,"fede.102"
7715,"fede.107"
7716,"fede.107"
7720,"fede.107"
7721,"fede.107"
7724,"fede.115"
7727,"fede.206"
7731,"fede.242"
7760,"fede.133"
7763,"fede.402"
7771,"fede.123"
7787,"fede.115"
7790,"fede.115"
7794,"fede.101"
7795,"fede.101"
7796,"fede.101"
7797,"fede.105"
7798,"fede.102"
7800,"fede.101"
7809,"fede.105"
7810,"fede.102"
7812,"fede.102"
7813,"fede.101"
7814,"fede.102"
7819,"fede.121"
7821,"fede.101"
7823,"fede.107"
7824,"fede.115"
7829,"fede.108"
7830,"fede.109"
7831,"fede.108"
7832,"fede.103"
7834,"fede.102"
7835,"fede.102"
7836,"fede.113"
7838,"fede.103"
7845,"fede.107"
7846,"fede.107"
7849,"fede.102"
7850,"fede.101"
7852,"fede.110"
7854,"fede.107"
7855,"fede.103"
7856,"fede.103"
7857,"fede.110"
7859,"fede.102"
7860,"fede.110"
7861,"fede.106"
7862,"fede.102"
7864,"fede.101"
7865,"fede.106"
7866,"fede.107"
7867,"fede.103"
7869,"fede.103"
7870,"fede.109"
7871,"fede.103"
7872,"fede.101"
7890,"fede.102"
7891,"fede.101"
7895,"fede.101"
7899,"fede.102"
7900,"fede.107"
7901,"fede.102"
7902,"fede.101"
7904,"fede.102"
7907,"fede.110"
7908,"fede.106"
7909,"fede.101"
7911,"fede.107"
7912,"fede.245"
7947,"fede.123"
7949,"fede.135"
7958,"fede.115"
7962,"fede.111"
7964,"fede.402"
7975,"fede.101"
8000,"fede.102"
8001,"fede.102"
8005,"fede.102"
8008,"fede.102"
8009,"fede.102"
8013,"fede.101"
8015,"fede.108"
8026,"fede.101"
8033,"fede.111"
8034,"fede.114"
8037,"fede.105"
8038,"fede.109"
8040,"fede.101"
8042,"fede.233"
8043,"fede.106"
8044,"fede.118"
8045,"fede.101"
8046,"fede.109"
8047,"fede.101"
8051,"fede.101"
8053,"fede.101"
8054,"fede.101"
8055,"fede.106"
8056,"fede.106"
8057,"fede.105"
8059,"fede.106"
8060,"fede.101"
8061,"fede.101"
8065,"fede.105"
8066,"fede.108"
8071,"fede.133"
8086,"fede.207"
8093,"fede.101"
8102,"fede.248"
8115,"fede.111"
8128,"fede.106"
8129,"fede.126"
8133,"fede.105"
8134,"fede.118"
8135,"fede.114"
8137,"fede.110"
8142,"fede.105"
8143,"fede.106"
8144,"fede.105"
8145,"fede.105"
8146,"fede.126"
8147,"fede.114"
8150,"fede.115"
8151,"fede.121"
8158,"fede.107"
8161,"fede.112"
8162,"fede.126"
8163,"fede.105"
8165,"fede.112"
8168,"fede.118"
8171,"fede.110"
8172,"fede.126"
8174,"fede.121"
8176,"fede.126"
8177,"fede.106"
8181,"fede.126"
8183,"fede.115"
8185,"fede.126"
8187,"fede.106"
8189,"fede.105"
8191,"fede.118"
8193,"fede.106"
8197,"fede.134"
8213,"fede.233"
8224,"fede.242"
8236,"fede.103"
8253,"fede.402"
8254,"fede.119"
8255,"fede.102"
8256,"fede.201"
8258,"fede.121"
8259,"fede.119"
8261,"fede.108"
8263,"fede.112"
8270,"fede.201"
8272,"fede.108"
8274,"fede.114"
8279,"fede.113"
8281,"fede.119"
8286,"fede.108"
8287,"fede.114"
8288,"fede.112"
8290,"fede.108"
8295,"fede.201"
8297,"fede.108"
8298,"fede.201"
8299,"fede.114"
8302,"fede.201"
8303,"fede.110"
8304,"fede.106"
8307,"fede.106"
8313,"fede.126"
8315,"fede.108"
8316,"fede.106"
8319,"fede.101"
8320,"fede.101"
8323,"fede.102"
8328,"fede.126"
8332,"fede.106"
8333,"fede.108"
8334,"fede.107"
8336,"fede.126"
8338,"fede.106"
8342,"fede.108"
8351,"fede.113"
8353,"fede.101"
8354,"fede.108"
8355,"fede.108"
8356,"fede.113"
8358,"fede.101"
8360,"fede.106"
8361,"fede.102"
8362,"fede.107"
8363,"fede.108"
8366,"fede.106"
8367,"fede.126"
8368,"fede.101"
8369,"fede.113"
8371,"fede.126"
8372,"fede.106"
8373,"fede.101"
8376,"fede.110"
8377,"fede.108"
8382,"fede.605"
8390,"fede.217"
8405,"fede.242"
8407,"fede.601"
8412,"fede.102"
8416,"fede.108"
8417,"fede.110"
8419,"fede.102"
8420,"fede.102"
8425,"fede.102"
8428,"fede.108"
8434,"fede.102"
8439,"fede.106"
8440,"fede.102"
8443,"fede.110"
8444,"fede.407"
8445,"fede.117"
8468,"fede.119"
8470,"fede.121"
8471,"fede.103"
8479,"fede.121"
8480,"fede.119"
8495,"fede.101"
8503,"fede.103"
8508,"fede.103"
8512,"fede.122"
8513,"fede.106"
8515,"fede.107"
8521,"fede.122"
8522,"fede.102"
8523,"fede.103"
8524,"fede.106"
8525,"fede.103"
8528,"fede.101"
8529,"fede.101"
8547,"fede.115"
8553,"fede.125"
8556,"fede.110"
8559,"fede.103"
8561,"fede.125"
8564,"fede.110"
8572,"fede.101"
8573,"fede.102"
8574,"fede.109"
8578,"fede.102"
8579,"fede.101"
8582,"fede.101"
8583,"fede.101"
8584,"fede.102"
8587,"fede.101"
8588,"fede.102"
8589,"fede.109"
8591,"fede.109"
8619,"fede.111"
8621,"fede.109"
8624,"fede.111"
8625,"fede.242"
8626,"fede.109"
8628,"fede.109"
8632,"fede.218"
8633,"fede.113"
8639,"fede.109"
8644,"fede.109"
8646,"fede.113"
8666,"fede.417"
8684,"fede.109"
8689,"fede.101"
8693,"fede.245"
8700,"fede.132"
8712,"fede.420"
8715,"fede.111"
8719,"fede.109"
8726,"fede.103"
8732,"fede.106"
8755,"fede.115"
8758,"fede.106"
8763,"fede.115"
8766,"fede.118"
8769,"fede.118"
8771,"fede.118"
8772,"fede.107"
8773,"fede.111"
8775,"fede.118"
8777,"fede.118"
8782,"fede.109"
8785,"fede.121"
8787,"fede.103"
8794,"fede.420"
8795,"fede.111"
8802,"fede.107"
8804,"fede.109"
8807,"fede.107"
8810,"fede.102"
8811,"fede.110"
8817,"fede.107"
8820,"fede.108"
8821,"fede.113"
8823,"fede.107"
8824,"fede.107"
8827,"fede.109"
8830,"fede.108"
8831,"fede.113"
8834,"fede.113"
8835,"fede.103"
8838,"fede.102"
8839,"fede.108"
8841,"fede.108"
8842,"fede.138"
8843,"fede.107"
8844,"fede.103"
8846,"fede.138"
8847,"fede.108"
8849,"fede.102"
8850,"fede.138"
8851,"fede.102"
8852,"fede.108"
8857,"fede.107"
8858,"fede.109"
8860,"fede.110"
8862,"fede.103"
8864,"fede.113"
8865,"fede.107"
8866,"fede.107"
8868,"fede.103"
8870,"fede.103"
8872,"fede.102"
8873,"fede.110"
8880,"fede.101"
8883,"fede.257"
8884,"fede.101"
8888,"fede.407"
8900,"fede.101"
8906,"fede.103"
8907,"fede.501"
8910,"fede.404"
8913,"fede.102"
8915,"fede.242"
8923,"fede.113"
8924,"fede.215"
8925,"fede.110"
8927,"fede.102"
8937,"fede.113"
8942,"fede.215"
8947,"fede.117"
8948,"fede.403"
8950,"fede.127"
8954,"fede.114"
8956,"fede.127"
8960,"fede.127"
8965,"fede.242"
8970,"fede.117"
8976,"fede.402"
8977,"fede.103"
8978,"fede.123"
8987,"fede.119"
8992,"fede.410"
8996,"fede.132"
9002,"fede.218"
9006,"fede.124"
9008,"fede.124"
9010,"fede.101"
9013,"fede.112"
9014,"fede.102"
9017,"fede.116"
9018,"fede.118"
9022,"fede.133"
9025,"fede.103"
9026,"fede.118"
9029,"fede.101"
9031,"fede.133"
9041,"fede.102"
9042,"fede.124"
9043,"fede.108"
9044,"fede.124"
9047,"fede.108"
9050,"fede.102"
9052,"fede.124"
9056,"fede.403"
9062,"fede.111"
9063,"fede.219"
9068,"fede.245"
9071,"fede.123"
9084,"fede.131"
9085,"fede.103"
9086,"fede.131"
9092,"fede.103"
9094,"fede.105"
9095,"fede.127"
9096,"fede.103"
9097,"fede.201"
9100,"fede.250"
9101,"fede.203"
9102,"fede.211"
9106,"fede.203"
9107,"fede.131"
9111,"fede.217"
9114,"fede.118"
9118,"fede.203"
9119,"fede.118"
9120,"fede.203"
9121,"fede.203"
9123,"fede.201"
9126,"fede.118"
9128,"fede.201"
9130,"fede.127"
9131,"fede.105"
9132,"fede.127"
9133,"fede.217"
9135,"fede.201"
9136,"fede.211"
9139,"fede.250"
9140,"fede.127"
9142,"fede.203"
9143,"fede.118"
9144,"fede.404"
9147,"fede.131"
9151,"fede.404"
9157,"fede.217"
9158,"fede.211"
9159,"fede.404"
9160,"fede.105"
9161,"fede.131"
9166,"fede.127"
9168,"fede.127"
9170,"fede.203"
9172,"fede.103"
9173,"fede.250"
9177,"fede.201"
9178,"fede.131"
9182,"fede.127"
9183,"fede.201"
9187,"fede.127"
9189,"fede.203"
9191,"fede.404"
9194,"fede.217"
9195,"fede.131"
9196,"fede.203"
9200,"fede.103"
9201,"fede.201"
9203,"fede.105"
9204,"fede.211"
9205,"fede.131"
9208,"fede.127"
9209,"fede.201"
9213,"fede.127"
9215,"fede.404"
9218,"fede.201"
9220,"fede.203"
9225,"fede.201"
9226,"fede.203"
9227,"fede.127"
9229,"fede.131"
9230,"fede.118"
9231,"fede.131"
9232,"fede.217"
9235,"fede.250"
9239,"fede.250"
9240,"fede.105"
9241,"fede.127"
9243,"fede.404"
9244,"fede.118"
9245,"fede.201"
9246,"fede.404"
9248,"fede.127"
9254,"fede.105"
9256,"fede.127"
9257,"fede.217"
9258,"fede.118"
9259,"fede.127"
9262,"fede.217"
9263,"fede.103"
9264,"fede.131"
9266,"fede.203"
9267,"fede.118"
9268,"fede.404"
9272,"fede.404"
9273,"fede.118"
9275,"fede.131"
9276,"fede.118"
9277,"fede.118"
9282,"fede.131"
9283,"fede.103"
9287,"fede.131"
9288,"fede.217"
9290,"fede.118"
9291,"fede.127"
9292,"fede.103"
9293,"fede.203"
9298,"fede.201"
9299,"fede.404"
9300,"fede.127"
9301,"fede.131"
9303,"fede.127"
9304,"fede.127"
9305,"fede.250"
9306,"fede.203"
9307,"fede.118"
9310,"fede.127"
9312,"fede.404"
9313,"fede.404"
9316,"fede.201"
9317,"fede.118"
9319,"fede.201"
9321,"fede.250"
9322,"fede.217"
9326,"fede.201"
9328,"fede.201"
9329,"fede.201"
9330,"fede.118"
9332,"fede.118"
9333,"fede.127"
9336,"fede.118"
9337,"fede.131"
9342,"fede.404"
9345,"fede.201"
9347,"fede.404"
9350,"fede.105"
9351,"fede.211"
9352,"fede.404"
9353,"fede.127"
9356,"fede.404"
9358,"fede.127"
9359,"fede.105"
9362,"fede.131"
9366,"fede.127"
9367,"fede.404"
9368,"fede.131"
9369,"fede.404"
9370,"fede.201"
9372,"fede.203"
9374,"fede.103"
9376,"fede.105"
9379,"fede.127"
9382,"fede.127"
9383,"fede.217"
9384,"fede.404"
9385,"fede.201"
9387,"fede.127"
9388,"fede.203"
9389,"fede.404"
9390,"fede.201"
9392,"fede.105"
9393,"fede.118"
9395,"fede.131"
9396,"fede.118"
9400,"fede.118"
9402,"fede.118"
9403,"fede.118"
9407,"fede.250"
9410,"fede.217"
9411,"fede.127"
9412,"fede.105"
9414,"fede.127"
9418,"fede.105"
9419,"fede.131"
9421,"fede.127"
9425,"fede.118"
9426,"fede.105"
9429,"fede.201"
9431,"fede.203"
9432,"fede.404"
9433,"fede.105"
9439,"fede.103"
9440,"fede.201"
9442,"fede.250"
9443,"fede.127"
9444,"fede.118"
9446,"fede.404"
9447,"fede.404"
9448,"fede.201"
9449,"fede.118"
9455,"fede.127"
9456,"fede.103"
9459,"fede.118"
9460,"fede.201"
9465,"fede.118"
9467,"fede.404"
9469,"fede.250"
9471,"fede.127"
9472,"fede.404"
9473,"fede.105"
9474,"fede.404"
9477,"fede.217"
9481,"fede.203"
9482,"fede.118"
9485,"fede.127"
9486,"fede.118"
9487,"fede.404"
9488,"fede.105"
9492,"fede.131"
9496,"fede.203"
9497,"fede.127"
9499,"fede.404"
9503,"fede.118"
9505,"fede.118"
9508,"fede.118"
9509,"fede.103"
9511,"fede.131"
9512,"fede.118"
9513,"fede.131"
9514,"fede.201"
9515,"fede.217"
9516,"fede.118"
9517,"fede.201"
9519,"fede.127"
9520,"fede.127"
9521,"fede.127"
9522,"fede.404"
9523,"fede.118"
9524,"fede.127"
9525,"fede.127"
9526,"fede.217"
9528,"fede.203"
9529,"fede.203"
9530,"fede.127"
9534,"fede.105"
9535,"fede.105"
9537,"fede.211"
9538,"fede.404"
9540,"fede.105"
9542,"fede.250"
9543,"fede.103"
9545,"fede.404"
9548,"fede.118"
9549,"fede.203"
9553,"fede.201"
9554,"fede.103"
9555,"fede.105"
9558,"fede.203"
9559,"fede.217"
9560,"fede.201"
9563,"fede.201"
9566,"fede.131"
9567,"fede.127"
9568,"fede.131"
9570,"fede.201"
9571,"fede.127"
9572,"fede.118"
9574,"fede.103"
9576,"fede.250"
9577,"fede.203"
9578,"fede.203"
9585,"fede.404"
9587,"fede.131"
9591,"fede.404"
9594,"fede.127"
9596,"fede.404"
9597,"fede.201"
9599,"fede.250"
9600,"fede.118"
9601,"fede.203"
9602,"fede.131"
9604,"fede.105"
9605,"fede.203"
9610,"fede.404"
9614,"fede.201"
9616,"fede.103"
9617,"fede.404"
9618,"fede.118"
9619,"fede.131"
9622,"fede.211"
9623,"fede.118"
9625,"fede.118"
9626,"fede.118"
9629,"fede.103"
9631,"fede.118"
9634,"fede.404"
9636,"fede.217"
9638,"fede.127"
9640,"fede.118"
9641,"fede.118"
9642,"fede.203"
9644,"fede.201"
9646,"fede.131"
9647,"fede.211"
9651,"fede.118"
9652,"fede.118"
9653,"fede.127"
9654,"fede.211"
9655,"fede.127"
9659,"fede.217"
9661,"fede.203"
9662,"fede.127"
9663,"fede.201"
9666,"fede.201"
9667,"fede.201"
9668,"fede.201"
9669,"fede.217"
9671,"fede.203"
9674,"fede.105"
9676,"fede.217"
9677,"fede.105"
9678,"fede.118"
9679,"fede.203"
9680,"fede.127"
9681,"fede.118"
9682,"fede.131"
9685,"fede.201"
9686,"fede.105"
9687,"fede.250"
9691,"fede.118"
9692,"fede.404"
9693,"fede.118"
9695,"fede.127"
9698,"fede.203"
9699,"fede.105"
9701,"fede.201"
9703,"fede.203"
9704,"fede.404"
9709,"fede.127"
9711,"fede.201"
9712,"fede.404"
9713,"fede.203"
9715,"fede.105"
9716,"fede.103"
9718,"fede.217"
9719,"fede.131"
9721,"fede.118"
9723,"fede.217"
9732,"fede.118"
9734,"fede.105"
9737,"fede.127"
9738,"fede.103"
9739,"fede.105"
9740,"fede.404"
9742,"fede.203"
9743,"fede.105"
9744,"fede.103"
9746,"fede.250"
9749,"fede.127"
9750,"fede.131"
9751,"fede.203"
9753,"fede.217"
9755,"fede.118"
9757,"fede.404"
9759,"fede.131"
9760,"fede.203"
9762,"fede.201"
9763,"fede.127"
9765,"fede.217"
9767,"fede.201"
9768,"fede.105"
9769,"fede.250"
9770,"fede.131"
9771,"fede.203"
9774,"fede.250"
9775,"fede.118"
9776,"fede.203"
9777,"fede.127"
9779,"fede.250"
9780,"fede.131"
9782,"fede.404"
9783,"fede.118"
9787,"fede.203"
9791,"fede.105"
9792,"fede.404"
9794,"fede.118"
9797,"fede.127"
9800,"fede.211"
9801,"fede.203"
9802,"fede.118"
9804,"fede.118"
9807,"fede.127"
9808,"fede.404"
9809,"fede.217"
9811,"fede.105"
9812,"fede.131"
9813,"fede.203"
9817,"fede.131"
9820,"fede.211"
9821,"fede.404"
9822,"fede.118"
9829,"fede.118"
9831,"fede.105"
9834,"fede.201"
9837,"fede.103"
9839,"fede.404"
9841,"fede.201"
9842,"fede.203"
9844,"fede.217"
9846,"fede.103"
9849,"fede.118"
9850,"fede.211"
9852,"fede.217"
9853,"fede.105"
9857,"fede.217"
9859,"fede.131"
9860,"fede.217"
9862,"fede.203"
9863,"fede.118"
9865,"fede.217"
9866,"fede.404"
9867,"fede.118"
9869,"fede.203"
9870,"fede.201"
9871,"fede.105"
9872,"fede.201"
9874,"fede.118"
9875,"fede.127"
9877,"fede.127"
9878,"fede.118"
9882,"fede.217"
9887,"fede.103"
9891,"fede.105"
9892,"fede.217"
9895,"fede.201"
9896,"fede.201"
9899,"fede.404"
9900,"fede.404"
9901,"fede.127"
9903,"fede.404"
9905,"fede.105"
9906,"fede.404"
9907,"fede.250"
9909,"fede.404"
9910,"fede.203"
9913,"fede.127"
9914,"fede.217"
9915,"fede.127"
9918,"fede.203"
9919,"fede.203"
9920,"fede.118"
9921,"fede.404"
9923,"fede.118"
9924,"fede.404"
9925,"fede.217"
9927,"fede.217"
9931,"fede.201"
9932,"fede.250"
9934,"fede.203"
9936,"fede.105"
9939,"fede.105"
9940,"fede.127"
9947,"fede.131"
9948,"fede.118"
9949,"fede.201"
9950,"fede.217"
9951,"fede.131"
9952,"fede.105"
9954,"fede.103"
9956,"fede.201"
9957,"fede.250"
9959,"fede.201"
9960,"fede.103"
9961,"fede.131"
9962,"fede.250"
9966,"fede.217"
9967,"fede.118"
9968,"fede.217"
9972,"fede.404"
9973,"fede.131"
9974,"fede.105"
9976,"fede.131"
9977,"fede.250"
9981,"fede.127"
9983,"fede.217"
9985,"fede.404"
9988,"fede.118"
9991,"fede.217"
9992,"fede.103"
9995,"fede.217"
9996,"fede.118"
9997,"fede.103"
9998,"fede.404"
10004,"fede.103"
10008,"fede.118"
10009,"fede.131"
10010,"fede.201"
10013,"fede.131"
10015,"fede.127"
10017,"fede.105"
10018,"fede.203"
10019,"fede.201"
10021,"fede.404"
10025,"fede.404"
10028,"fede.201"
10029,"fede.131"
10032,"fede.217"
10034,"fede.127"
10036,"fede.118"
10037,"fede.211"
10041,"fede.203"
10042,"fede.250"
10043,"fede.127"
10045,"fede.201"
10047,"fede.203"
10049,"fede.250"
10050,"fede.404"
10054,"fede.404"
10058,"fede.118"
10064,"fede.103"
10067,"fede.118"
10068,"fede.127"
10071,"fede.211"
10072,"fede.211"
10076,"fede.211"
10077,"fede.118"
10078,"fede.201"
10079,"fede.105"
10080,"fede.203"
10081,"fede.118"
10083,"fede.105"
10084,"fede.201"
10085,"fede.118"
10087,"fede.201"
10088,"fede.118"
10089,"fede.203"
10090,"fede.217"
10093,"fede.118"
10095,"fede.217"
10097,"fede.201"
10099,"fede.118"
10100,"fede.203"
10101,"fede.127"
10103,"fede.201"
10105,"fede.127"
10106,"fede.131"
10109,"fede.118"
10110,"fede.118"
10111,"fede.201"
10113,"fede.404"
10114,"fede.404"
10115,"fede.105"
10117,"fede.203"
10120,"fede.201"
10121,"fede.118"
10122,"fede.127"
10124,"fede.103"
10125,"fede.118"
10128,"fede.217"
10129,"fede.404"
10133,"fede.127"
10136,"fede.201"
10137,"fede.203"
10138,"fede.103"
10139,"fede.118"
10143,"fede.103"
10144,"fede.118"
